Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,771.924911410619,812.238210772056,895.799489930972,1022.38240311018,1130.35934606796,1299.94938578359,1405.6071618158,1850.41570433398,1919.59774896395,1918.39599211093,2435.5798056672,2787.97967608562,2751.2128864294,2679.95217201538,2849.49998647303,2954.04081911097,3152.30905106786,3435.28804735662,3400.20417245342,3576.87987100503,3191.66906999331,3570.61257980872,3711.32767981591,3831.32535494609,..
Bhutan,BTN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3113.045439264,3338.49246893448,3662.80907177599,3942.28144580049,4172.78217119849,4523.35970644529,4860.27017151102,5728.91569471022,6035.21741147854,6466.0974491583,7245.77263522404,7935.46760973088,8577.40731901004,8666.91063590069,9323.39448941386,10213.8139608922,11273.2823807676,11677.4142659974,11969.5615003305,12909.1009840399,12475.048003428,13458.812666743,15063.8105763072,16215.1520073153,..
Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,975.777060358751,930.168227214313,888.221328974352,893.013760211149,953.191893246277,1020.12326200737,1202.71150446327,1354.54905949929,1692.67248455876,1731.18172112209,1929.78373077158,2315.52121930607,2575.59857098084,2870.02377000756,3041.43503162408,2996.01289811344,3035.87347732132,4048.40119739839,4206.8552936661,4203.15492855788,3580.96761778303,4010.76053686204,4219.46113742445,4274.70820547613,4421.16609889999
Bolivia,BOL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4113.04245150496,4204.93622748505,4303.83514661302,4432.92085269619,4662.97077714293,4937.86997682486,5244.16021230209,5536.56815653658,5889.94339081976,6024.05947397942,6245.33863197671,6597.96217604867,7183.82602452107,8068.72017230776,8628.94266128598,8757.31777115406,9242.02728323599,10420.3923250933,10758.4075594003,11005.3541169156,9580.98962081658,11202.4409836707,12306.7293128695,12892.1249578777,12877.6351184372
Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,1338.48059636261,1387.89362942121,1606.5467454132,2033.94700935864,2452.6860917386,2739.61076866057,3166.12865344833,3931.48948737505,4841.69311934649,4539.91863774968,4506.47828548389,4982.69375768263,4693.78899115381,5034.56634817068,5206.06573475132,4662.25869219448,4928.5665903114,5345.01978766473,6047.84707207392,6122.37541352353,6130.31187968266,7295.34378682258,7655.59421024383,8663.02326458629,9358.78768951134
Bosnia and Herzegovina,BIH,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4147.03813509401,4307.12305022967,4664.6851874423,4917.86402408479,5408.16133572381,5955.8392069065,6870.5065279752,7686.4139346005,8586.77804781181,8693.61839746895,9086.74853515985,9761.51519578686,10121.1556428302,10808.3121499757,11167.8678146845,11848.6322397969,12899.1037676734,13626.9151382659,14858.2829104281,16428.3936618412,16369.9356023621,18286.7225355833,21117.2830770519,22512.4345037356,22955.7616198884
Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,3450.81180622992,3206.07123689853,3117.25087183011,4230.12326909926,4956.69287735214,5391.07076619634,5291.58379144849,5529.12574632532,5503.07395314313,5082.93388332404,6215.73216077919,7287.38295334919,6595.53845015424,6666.91219583487,7122.36423421503,6141.20394726616,6749.05994339013,7104.96401088027,7407.95940141786,7172.08956480028,6323.2974967659,7807.88794570471,8328.7090572666,7826.35376483298,7695.75319445165
Botswana,BWA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9380.37607253972,9419.79390743785,9957.74055935149,10438.7580333449,10818.1586503167,11458.2270967968,12562.9649932723,13388.7379138475,13810.355526136,11686.1846639657,12753.3066340117,13635.4267666146,12736.5833891004,13621.1494726695,15003.3197518349,14143.6940733728,16228.1231235664,15700.6650479641,15785.819633781,15960.0156143903,15292.2624673252,17960.6254447437,19976.8343794474,21012.10319925,20538.1320178889
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,3766.54786339835,3176.28975052524,2855.94017137049,3090.6068907839,3663.82262497811,4827.78165890291,5934.14561857454,7409.69003822861,8908.33338467948,8678.6584730653,11403.2840038694,13396.6263158041,12521.7238454434,12458.8903396625,12274.9941630213,8936.1955889444,8836.28546025694,10080.5078722821,9300.66072904004,9029.83304401079,7074.19407495707,7972.53696080695,9281.33282136864,10377.5897719195,10310.5488778166
Brazil,BRA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9091.76851349271,9303.64529208666,9616.59485486268,9801.9621245505,10525.7113782454,11081.2474735736,11750.5312437668,12672.5051158078,13445.2454698442,13390.6831313285,14451.7158388109,15211.7920390047,15198.086330971,15722.3335243701,15827.3081625749,14821.4383175183,14309.2061488342,14559.0488897884,15463.7426393743,16069.838015161,16101.6183062954,18075.7060048757,19876.8533531396,21175.6186988214,22338.4765640635
British Virgin Islands,VGB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,20130.2572346624,18287.8272281914,18621.2922577525,20677.9001143188,24423.0946995548,29386.2703822862,34674.7995236452,36217.3290706015,42156.5685838672,30946.4673773828,34937.5555357155,46382.8274255349,46968.5971164922,44003.0644273461,41026.5084247957,30625.1287744656,26663.2972950602,28024.3824580252,30988.1190267227,30426.5730656528,26834.3592233943,31006.9636289785,36632.9280952155,32890.5491812019,33153.4738913513
Brunei Darussalam,BRN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,73086.9318257521,74253.881783985,76838.1757652928,79632.1722336263,80403.7579093987,81534.17153993,86114.3370627638,83693.3213747729,80476.7247575811,77957.1442764098,79542.677943168,82735.3914480561,87256.0422369454,83237.1470879654,81225.5485449793,62707.8264437741,56679.5185221407,61657.6802725444,65148.8264035521,69353.6799514849,69787.9632795717,78248.797127611,81801.7459224403,85032.6008741995,89879.3614980758
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,1621.26210738992,1770.90704918691,2092.98288625558,2719.49436859287,3389.68743360274,3899.82596332878,4523.1465578805,5888.57081403932,7271.30338858025,6988.27316296465,6853.94805511171,7849.58061302818,7431.95789508871,7795.98092108928,8069.60005667684,7268.65445473873,7822.49923292968,8696.68930427924,9849.38397225174,10353.7204584127,10760.211975413,12966.1457543396,13999.1949530956,15853.208636704,17596.0173663521
Bulgaria,BGR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6422.7893292648,6961.03996834328,7786.42174530197,8417.47073315879,9201.73973840534,10291.4458776203,11408.0495155875,12822.3130489488,14346.8758795014,14180.7280705653,14955.9157788275,15747.4201648316,16327.2877371365,16893.8166887927,17990.8269577441,18901.1716985864,20745.4005041383,22316.9752017217,23997.2137719712,26765.1382137612,27352.0308736744,30959.1971248,35815.2714195186,37435.2763390633,41519.5397897491
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,248.908526921752,259.485223380436,285.654087637533,362.373899996953,403.81283743461,441.164148016012,455.513655620024,514.684451177238,619.437533256264,601.569520671859,624.957252224766,725.024767725475,731.470138867833,759.762065168498,764.861675106225,630.124750752312,663.742364842886,709.091535894695,777.465618514048,764.853077774946,825.237038782475,895.535288442991,827.330843486661,873.482589651003,981.992649769081
Burkina Faso,BFA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,896.477481510815,947.919374676953,973.983933383218,1037.83799374653,1079.00009142751,1171.76432319587,1244.00243844319,1290.49951017424,1351.36041569133,1359.69224907302,1449.42216382921,1531.34338243982,1571.83884477315,1642.89213125776,1661.31773793757,1691.57935387408,1881.75893134407,2042.40295259917,2073.3235382155,2232.16282016585,2380.72282781802,2486.43093147762,2645.24067996611,2759.30205484605,2895.89152033665
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,134.537861752389,132.159554541932,120.952308575468,111.406682804391,125.194965184533,147.234619294225,161.892755640319,166.162744906755,189.502074570768,198.431524048225,216.727705301976,230.069761381132,231.098787811507,234.844770150871,250.544492155185,254.402585226788,232.937812100153,246.060725714184,245.661678332009,234.31061590725,255.8324539389,264.980379269655,302.992505263552,250.627253097255,219.424830882698
